id,cost
10418,4.024333953857422
10419,466.44073486328125
10420,35.920963287353516
10421,22.97762680053711
10422,66.43949127197266
10423,5.483685493469238
10424,89.76565551757812
10425,244.99301147460938
10426,52.120811462402344
10427,291.8279724121094
10428,142.45352172851562
10429,242.43072509765625
10430,184.13160705566406
10431,141.2688446044922
10432,237.07058715820312
10433,274.18072509765625
10434,110.05929565429688
10435,5.483685493469238
10436,5.483685493469238
10437,18.37217140197754
10438,48.10837173461914
10439,5.001202583312988
10440,82.84276580810547
10441,189.04052734375
10442,210.98806762695312
10443,8.030470848083496
10444,71.02775573730469
10445,74.81217956542969
10446,489.5405578613281
10447,24.752532958984375
10448,161.72579956054688
10449,5.483685493469238
10450,349.67828369140625
10451,159.2186737060547
10452,261.6357116699219
10453,21.82345199584961
10454,95.43199920654297
10455,338.4229736328125
10456,79.02105712890625
10457,217.83880615234375
10458,38.48052978515625
10459,58.410499572753906
10460,65.83126068115234
10461,8.879382133483887
10462,194.12684631347656
10463,68.94509887695312
10464,79.8158950805664
10465,424.1571960449219
10466,167.31141662597656
10467,19.72271728515625
10468,278.8164978027344
10469,185.59381103515625
10470,14.424190521240234
10471,277.51898193359375
10472,74.9694595336914
10473,486.3809509277344
10474,162.6084747314453
10475,94.46664428710938
10476,111.53207397460938
10477,13.322184562683105
10478,25.03232192993164
10479,447.00244140625
10480,229.1617889404297
10481,232.23297119140625
10482,8.012069702148438
10483,170.80801391601562
10484,48.34508514404297
10485,200.01229858398438
10486,38.939544677734375
10487,71.1001205444336
10488,181.46304321289062
10489,5.483685493469238
10490,6.280284881591797
10491,116.8852310180664
10492,79.97472381591797
10493,24.897075653076172
10494,142.99594116210938
10495,81.30116271972656
10496,56.79801940917969
10497,180.9189910888672
10498,1.8317978382110596
10499,267.32568359375
10500,25.12757110595703
10501,599.5582275390625
10502,208.89096069335938
10503,126.88996887207031
10504,213.85276794433594
10505,83.80392456054688
10506,70.04286193847656
10507,5.795793056488037
10508,71.67555236816406
10509,126.14158630371094
10510,244.8718719482422
10511,23.204357147216797
10512,103.8871841430664
10513,229.3482666015625
10514,33.34360885620117
10515,107.91001892089844
10516,50.91859817504883
10517,251.2982940673828
10518,347.8556823730469
10519,364.566650390625
10520,130.395751953125
10521,8.657471656799316
10522,176.56663513183594
10523,13.216695785522461
10524,126.21955108642578
10525,508.8181457519531
10526,56.3100471496582
10527,38.75345993041992
10528,203.26943969726562
10529,23.552200317382812
10530,403.8556823730469
10531,31.418460845947266
10532,353.0838928222656
10533,25.717220306396484
10534,117.497314453125
10535,28.272541046142578
10536,66.12351989746094
10537,334.6376953125
10538,379.19537353515625
10539,11.89116096496582
10540,121.476806640625
10541,271.3713684082031
10542,33.07233428955078
10543,33.26435089111328
10544,8.746623992919922
10545,495.96978759765625
10546,218.5435791015625
10547,447.2676086425781
10548,49.20234680175781
10549,101.96456909179688
10550,32.52580261230469
10551,23.21023941040039
10552,626.888427734375
10553,11.387591361999512
10554,419.2356872558594
10555,91.59415435791016
10556,114.02832794189453
10557,26.200077056884766
10558,26.560958862304688
10559,44.9301643371582
10560,98.24641418457031
10561,568.0377807617188
10562,102.39861297607422
10563,32.280601501464844
10564,246.12350463867188
10565,216.0603790283203
10566,433.4431457519531
10567,268.9344482421875
10568,279.23541259765625
10569,18.392963409423828
10570,81.36978149414062
10571,25.863994598388672
10572,649.1377563476562
10573,35.264713287353516
10574,72.89012145996094
10575,416.08245849609375
10576,17.6688289642334
10577,12.401927947998047
10578,20.766403198242188
10579,7.966146469116211
10580,150.84388732910156
10581,87.71249389648438
10582,12.621612548828125
10583,5.159581661224365
10584,93.08134460449219
10585,5.483685493469238
10586,133.32261657714844
10587,101.25198364257812
10588,212.24330139160156
10589,300.803955078125
10590,7.071186065673828
10591,33.078880310058594
10592,247.57925415039062
10593,192.98300170898438
10594,353.5284118652344
10595,467.32403564453125
10596,14.34681224822998
10597,6.28239631652832
10598,108.68479919433594
10599,32.53756332397461
10600,56.97690963745117
10601,272.3591613769531
10602,25.351497650146484
10603,204.93846130371094
10604,50.614681243896484
10605,59.4100227355957
10606,250.1494903564453
10607,78.4869613647461
10608,89.6875
10609,6.069010257720947
10610,330.6624755859375
10611,32.28688049316406
10612,5.483685493469238
10613,34.1960334777832
10614,190.24530029296875
10615,198.67861938476562
10616,12.18315315246582
10617,9.939130783081055
10618,30.36815643310547
10619,23.45062255859375
10620,5.022230625152588
10621,406.6233215332031
10622,23.652694702148438
10623,27.623756408691406
10624,488.68988037109375
10625,5.09015417098999
10626,316.98541259765625
10627,74.58263397216797
10628,40.99740219116211
10629,187.30909729003906
10630,64.01020050048828
10631,7.1335625648498535
10632,307.6103820800781
10633,128.32884216308594
10634,112.12670135498047
10635,191.14015197753906
10636,66.86611938476562
10637,23.784927368164062
10638,20.744098663330078
10639,165.14144897460938
10640,12.490878105163574
10641,14.45763874053955
10642,21.213468551635742
10643,102.1482162475586
10644,133.58306884765625
10645,5.602309703826904
10646,50.50497055053711
10647,181.57742309570312
10648,32.62664794921875
10649,159.3624267578125
10650,12.90579891204834
10651,184.7987823486328
10652,5.483685493469238
10653,58.82768630981445
10654,42.48966598510742
10655,490.22735595703125
10656,112.43928527832031
10657,90.94386291503906
10658,41.50874328613281
10659,75.28163146972656
10660,82.83523559570312
10661,137.07066345214844
10662,106.02715301513672
10663,14.11417007446289
10664,32.361732482910156
10665,40.70359802246094
10666,1.4521679878234863
10667,19.885334014892578
10668,523.163330078125
10669,240.7781982421875
10670,46.04084396362305
10671,191.65074157714844
10672,79.71733093261719
10673,42.33793640136719
10674,111.01899719238281
10675,19.986724853515625
10676,31.790279388427734
10677,294.48980712890625
10678,67.5060043334961
10679,26.127300262451172
10680,62.520042419433594
10681,116.80918884277344
10682,71.73458099365234
10683,25.31683349609375
10684,94.9388198852539
10685,33.11731719970703
10686,209.6639862060547
10687,16.295120239257812
10688,299.0793151855469
10689,13.350358963012695
10690,23.171863555908203
10691,518.9017333984375
10692,74.90088653564453
10693,319.7005310058594
10694,493.0345458984375
10695,42.22179412841797
10696,577.7652587890625
10697,25.361202239990234
10698,158.10133361816406
10699,232.6409912109375
10700,96.64305877685547
10701,157.0755157470703
10702,182.515869140625
10703,34.00840759277344
10704,333.1885070800781
10705,19.023406982421875
10706,572.7835083007812
10707,63.9172477722168
10708,192.31982421875
10709,27.27002716064453
10710,85.87294006347656
10711,21.590320587158203
10712,73.13311004638672
10713,116.86041259765625
10714,131.57418823242188
10715,208.34793090820312
10716,434.1327209472656
10717,299.6654968261719
10718,31.026596069335938
10719,50.19440841674805
10720,1.247197151184082
10721,5.200205326080322
10722,114.59475708007812
10723,238.7747039794922
10724,36.6231803894043
10725,24.809093475341797
10726,3.9516115188598633
10727,41.500789642333984
10728,19.746122360229492
10729,495.55010986328125
10730,121.98785400390625
10731,279.9581298828125
10732,297.2040710449219
10733,4.481670379638672
10734,154.0098114013672
10735,2.4947338104248047
10736,23.682201385498047
10737,186.6122589111328
10738,216.31341552734375
10739,34.906639099121094
10740,628.9876708984375
10741,201.08786010742188
10742,532.8826904296875
10743,8.33134937286377
10744,186.6385498046875
10745,109.96649169921875
10746,98.12629699707031
10747,164.3894805908203
10748,172.00204467773438
10749,143.67132568359375
10750,75.12784576416016
10751,118.32832336425781
10752,202.2032928466797
10753,213.21739196777344
10754,154.19561767578125
10755,100.69940185546875
10756,29.195560455322266
10757,50.20840072631836
10758,113.24508666992188
10759,150.31466674804688
10760,51.291263580322266
10761,29.31631851196289
10762,163.38079833984375
10763,1.9322218894958496
10764,241.6956329345703
10765,178.86663818359375
10766,49.082481384277344
10767,158.97914123535156
10768,210.17605590820312
10769,173.2540740966797
10770,71.21623992919922
10771,41.260986328125
10772,14.530924797058105
10773,202.79013061523438
10774,94.24332427978516
10775,21.876506805419922
10776,41.039894104003906
10777,31.374126434326172
10778,25.46367645263672
10779,99.24502563476562
10780,25.496063232421875
10781,1.198531150817871
10782,275.8733215332031
10783,1.5375099182128906
10784,44.571868896484375
10785,69.86579895019531
10786,8.693327903747559
10787,16.008604049682617
10788,172.60501098632812
10789,171.0077362060547
10790,171.452880859375
10791,122.0080795288086
10792,9.916251182556152
10793,60.4677734375
10794,614.1931762695312
10795,84.92803955078125
10796,5.483685493469238
10797,576.1359252929688
10798,193.41859436035156
10799,20.901906967163086
10800,117.56952667236328
10801,33.570518493652344
10802,100.37075805664062
10803,166.62060546875
10804,5.483685493469238
10805,67.8451919555664
10806,22.271900177001953
10807,48.55984115600586
10808,91.82728576660156
10809,122.70331573486328
10810,64.83116149902344
10811,66.22944641113281
10812,81.40008544921875
10813,193.1314239501953
10814,9.191219329833984
10815,568.4038696289062
10816,16.97332000732422
10817,33.49010467529297
10818,177.63694763183594
10819,363.0228576660156
10820,47.330265045166016
10821,89.33153533935547
10822,394.3717041015625
10823,29.325927734375
10824,389.7210693359375
10825,59.82541275024414
10826,17.360891342163086
10827,14.066634178161621
10828,557.9089965820312
10829,3.8191099166870117
10830,567.6251831054688
10831,94.55040740966797
10832,50.52259063720703
10833,138.8671112060547
10834,262.21661376953125
10835,29.584369659423828
10836,250.2623291015625
10837,28.37942886352539
10838,24.58892822265625
10839,30.555274963378906
10840,488.9775390625
10841,150.3761749267578
10842,252.96937561035156
10843,100.6746597290039
10844,86.25225067138672
10845,653.5860595703125
10846,63.63050079345703
10847,93.82644653320312
10848,100.11626434326172
10849,40.99891662597656
10850,9.0458402633667
10851,47.6963996887207
10852,8.047403335571289
10853,305.1000061035156
10854,14.537813186645508
10855,112.92481994628906
10856,58.779273986816406
10857,171.36585998535156
10858,41.033233642578125
10859,44.53926467895508
10860,141.8156280517578
10861,148.48089599609375
10862,58.74677276611328
10863,104.24507141113281
10864,495.2035827636719
10865,51.022239685058594
10866,177.63951110839844
10867,26.738506317138672
10868,70.87967681884766
10869,24.390220642089844
10870,16.853809356689453
10871,58.14647674560547
10872,56.83698654174805
10873,16.512920379638672
10874,25.085880279541016
10875,30.98961639404297
10876,350.58648681640625
10877,638.6502685546875
10878,264.3916015625
10879,142.6024627685547
10880,290.78936767578125
10881,18.391759872436523
10882,62.3643684387207
10883,69.6475830078125
10884,193.98011779785156
10885,23.442420959472656
10886,28.113506317138672
10887,35.31513595581055
10888,25.361278533935547
10889,177.52732849121094
10890,58.88539505004883
10891,311.88897705078125
10892,413.493408203125
10893,270.5093994140625
10894,64.49402618408203
10895,48.03120422363281
10896,17.17724609375
10897,5.483685493469238
10898,326.4921569824219
10899,16.56060218811035
10900,51.76515197753906
10901,223.90025329589844
10902,49.981746673583984
10903,70.93001556396484
10904,214.8233642578125
10905,32.63117599487305
10906,682.5029907226562
10907,104.37464904785156
10908,59.6463623046875
10909,708.761474609375
10910,121.75432586669922
10911,18.605609893798828
10912,139.6415557861328
10913,103.03224182128906
10914,22.216190338134766
10915,523.5474243164062
10916,211.4057159423828
10917,135.81033325195312
10918,29.91781997680664
10919,95.02960205078125
10920,87.36455535888672
10921,179.98414611816406
10922,23.071460723876953
10923,32.121036529541016
10924,444.3488464355469
10925,135.4687957763672
10926,420.234130859375
10927,45.1456413269043
10928,45.924068450927734
10929,5.096635341644287
10930,259.76373291015625
10931,359.42864990234375
10932,277.1864013671875
10933,343.7825927734375
10934,89.82192993164062
10935,14.172541618347168
10936,21.67995834350586
10937,175.02049255371094
10938,431.0466613769531
10939,89.32078552246094
10940,76.97540283203125
10941,125.66177368164062
10942,34.1834716796875
10943,128.04794311523438
10944,32.40034866333008
10945,94.44741821289062
10946,100.6886215209961
10947,117.39752197265625
10948,281.336181640625
10949,41.02063751220703
10950,7.740668296813965
10951,81.36845397949219
10952,59.29738235473633
10953,28.050086975097656
10954,24.154090881347656
10955,10.268789291381836
10956,115.59092712402344
10957,464.009765625
10958,10.965303421020508
10959,128.38409423828125
10960,59.82541275024414
10961,96.5438003540039
10962,26.105056762695312
10963,75.63568115234375
10964,74.9036636352539
10965,126.9658203125
10966,105.69491577148438
10967,62.621971130371094
10968,210.726318359375
10969,12.778056144714355
10970,19.84961700439453
10971,14.40809154510498
10972,20.290206909179688
10973,87.10332489013672
10974,137.2537384033203
10975,4.976404190063477
10976,15.203965187072754
10977,244.9256134033203
10978,134.07373046875
10979,222.79800415039062
10980,24.965652465820312
10981,80.0696792602539
10982,0.6260952949523926
10983,511.5788269042969
10984,75.0145034790039
10985,31.531539916992188
10986,135.81358337402344
10987,79.96003723144531
10988,80.238037109375
10989,50.37940216064453
10990,439.10308837890625
10991,22.511173248291016
10992,24.19585418701172
10993,144.62515258789062
10994,101.28916931152344
10995,35.189693450927734
10996,21.743675231933594
10997,27.804107666015625
10998,169.9634552001953
10999,417.1447448730469
11000,21.990013122558594
11001,326.824462890625
11002,16.74445152282715
11003,332.32183837890625
11004,101.87167358398438
11005,41.78886795043945
11006,95.88219451904297
11007,51.0805778503418
11008,9.214777946472168
11009,96.52810668945312
11010,21.98621368408203
11011,52.28248596191406
11012,68.02278900146484
11013,51.52350997924805
11014,4.862096786499023
11015,58.203495025634766
11016,53.154380798339844
11017,41.08451461791992
11018,30.54279327392578
11019,229.62969970703125
11020,106.33108520507812
11021,109.9555435180664
11022,13.317441940307617
11023,223.8840789794922
11024,76.66875457763672
11025,87.45561218261719
11026,5.062057971954346
11027,184.47415161132812
11028,61.05207824707031
11029,281.3087463378906
11030,113.32567596435547
11031,48.18482971191406
11032,266.92596435546875
11033,115.19589233398438
11034,72.9317626953125
11035,14.0779390335083
11036,56.790958404541016
11037,622.3536376953125
11038,8.77358627319336
11039,66.95391845703125
11040,122.85543823242188
11041,209.7634735107422
11042,17.225284576416016
11043,155.9469757080078
11044,112.83878326416016
11045,4.847671985626221
11046,199.06996154785156
11047,15.296957015991211
11048,163.0858917236328
11049,13.618943214416504
11050,584.2741088867188
11051,7.551225662231445
11052,98.15463256835938
11053,125.36006164550781
11054,6.084350109100342
11055,231.69873046875
11056,302.5859375
11057,24.472820281982422
11058,40.377410888671875
11059,13.684396743774414
11060,11.998912811279297
11061,32.15892791748047
11062,77.2416000366211
11063,9.818109512329102
11064,307.9469299316406
11065,79.30355072021484
11066,208.38388061523438
11067,56.5924072265625
11068,586.2821044921875
11069,42.09257125854492
11070,101.4903335571289
11071,470.8922119140625
11072,130.40966796875
11073,24.81133270263672
11074,58.4885368347168
11075,164.87440490722656
11076,56.576351165771484
11077,125.71634674072266
11078,35.748291015625
11079,156.19845581054688
11080,31.85476303100586
11081,211.70858764648438
11082,56.974605560302734
11083,44.366416931152344
11084,255.13919067382812
11085,240.44139099121094
11086,178.68759155273438
11087,440.1455078125
11088,170.60545349121094
11089,33.8309211730957
11090,175.05831909179688
11091,208.83619689941406
11092,24.293537139892578
11093,7.845428466796875
11094,150.27005004882812
11095,148.54568481445312
11096,41.54051208496094
11097,279.3534240722656
11098,270.6851501464844
11099,293.6513977050781
11100,102.40524291992188
11101,30.816650390625
11102,108.22779846191406
11103,68.03885650634766
11104,98.59587097167969
11105,95.12683868408203
11106,440.9461364746094
11107,100.68658447265625
11108,28.79602813720703
11109,134.51136779785156
11110,245.4625244140625
11111,189.46063232421875
11112,176.8854217529297
11113,244.9256134033203
11114,57.31462860107422
11115,134.68734741210938
11116,331.5921936035156
11117,48.36130142211914
11118,71.17866516113281
11119,11.906045913696289
11120,5.483685493469238
11121,33.27033996582031
11122,20.200008392333984
11123,567.4003295898438
11124,71.40660858154297
11125,177.30226135253906
11126,17.210002899169922
11127,140.8963623046875
11128,5.483685493469238
11129,49.2020149230957
11130,34.97285842895508
11131,15.142040252685547
11132,34.236785888671875
11133,148.84690856933594
11134,175.5493621826172
11135,241.44651794433594
11136,12.696537017822266
11137,74.09703063964844
11138,46.49650573730469
11139,294.98980712890625
11140,50.119075775146484
11141,98.04729461669922
11142,71.47860717773438
11143,130.16421508789062
11144,68.96131134033203
11145,109.1643295288086
11146,61.38750076293945
11147,122.81996154785156
11148,175.53562927246094
11149,67.03013610839844
11150,38.50507354736328
11151,26.30294418334961
11152,91.53545379638672
11153,113.10519409179688
11154,24.149032592773438
11155,292.4408874511719
11156,276.0851135253906
11157,124.51043701171875
11158,22.74474334716797
11159,41.2856330871582
11160,219.54054260253906
11161,197.83175659179688
11162,80.19589233398438
11163,262.20989990234375
11164,323.7040100097656
11165,93.28365325927734
11166,66.54769134521484
11167,54.10135269165039
11168,196.11244201660156
11169,641.6519165039062
11170,161.5020294189453
11171,284.8837890625
11172,91.33100891113281
11173,22.78447723388672
11174,150.82839965820312
11175,34.628692626953125
11176,32.93500518798828
11177,451.50537109375
11178,61.29120635986328
11179,65.54483795166016
11180,63.90787124633789
11181,82.60437774658203
11182,25.276718139648438
11183,15.437516212463379
11184,16.975751876831055
11185,140.1116943359375
11186,62.78113555908203
11187,103.7022933959961
11188,592.5957641601562
11189,26.105056762695312
11190,49.11193084716797
11191,360.92938232421875
11192,549.517822265625
11193,235.6455078125
11194,271.6549377441406
11195,172.6805877685547
11196,69.35328674316406
11197,15.219799041748047
11198,43.45845031738281
11199,537.8995971679688
11200,183.52491760253906
11201,64.4334487915039
11202,94.44184875488281
11203,214.4207763671875
11204,307.07879638671875
11205,49.09366226196289
11206,5.483685493469238
11207,429.6595764160156
11208,201.10122680664062
11209,95.92344665527344
11210,338.8059387207031
11211,58.476070404052734
11212,152.87510681152344
11213,79.82608795166016
11214,282.7054748535156
11215,109.79841613769531
11216,29.882884979248047
11217,118.88849639892578
11218,393.904052734375
11219,92.29757690429688
11220,209.7606658935547
11221,51.58695983886719
11222,89.66061401367188
11223,141.01287841796875
11224,0.8831467628479004
11225,39.25489807128906
11226,201.3365936279297
11227,20.361900329589844
11228,237.12417602539062
11229,5.382486343383789
11230,21.882110595703125
11231,233.04957580566406
11232,63.78954315185547
11233,22.824325561523438
11234,256.06512451171875
11235,81.6961669921875
11236,32.842159271240234
11237,140.24258422851562
11238,268.81781005859375
11239,31.641422271728516
11240,12.627840042114258
11241,122.4849624633789
11242,14.725663185119629
11243,266.0423278808594
11244,43.626129150390625
11245,43.90395736694336
11246,294.6183776855469
11247,53.01424789428711
11248,62.876251220703125
11249,197.33273315429688
11250,81.73499298095703
11251,32.054603576660156
11252,140.0178680419922
11253,12.266498565673828
11254,187.73130798339844
11255,93.03598022460938
11256,83.3829574584961
11257,256.91192626953125
11258,474.8374938964844
11259,9.915672302246094
11260,20.54413604736328
11261,73.326171875
11262,185.8365478515625
11263,56.36165237426758
11264,163.0607147216797
11265,121.23675537109375
11266,154.50775146484375
11267,82.16667938232422
11268,218.35809326171875
11269,34.02072525024414
11270,54.637264251708984
11271,126.49172973632812
11272,158.92160034179688
11273,309.8799133300781
11274,126.45703125
11275,138.43869018554688
11276,301.5285949707031
11277,83.33042907714844
